employee_id,review_date,performance_score,bonus_eligible
1179,2019-06-27,4,True
1179,2020-06-26,2,True
1179,2021-06-26,4,True
1179,2022-06-26,5,True
1180,2023-09-09,5,False
1180,2024-09-08,5,True
1181,2022-07-26,4,False
1181,2023-07-26,5,False
1181,2024-07-25,4,True
1181,2025-07-25,5,False
1182,2025-04-08,1,False
1183,2018-05-08,3,False
1183,2019-05-08,4,False
1183,2020-05-07,4,True
1184,2025-06-16,4,False
1185,2021-05-24,3,True
1185,2022-05-24,5,True
1185,2023-05-24,5,True
1186,2022-08-18,5,False
1186,2023-08-18,4,False
1186,2024-08-17,5,False
1187,2020-06-10,1,True
1188,2025-01-10,3,True
1189,2020-04-29,1,True
1189,2021-04-29,4,True
1190,2018-04-20,5,True
1190,2019-04-20,1,True
1190,2020-04-19,2,False
1190,2021-04-19,3,False
1191,2021-08-25,3,False
1191,2022-08-25,2,True
1193,2023-08-25,4,False
1194,2020-08-10,4,True
1195,2022-06-20,1,False
1195,2023-06-20,5,False
1195,2024-06-19,2,True
1196,2019-08-02,4,False
1196,2020-08-01,4,False
1196,2021-08-01,1,True
1197,2018-07-27,5,True
1197,2019-07-27,4,True
1197,2020-07-26,1,False
1198,2024-03-25,4,False
1198,2025-03-25,5,True
1199,2023-08-11,2,False
1199,2024-08-10,4,True
1200,2019-07-04,3,True
1200,2020-07-03,2,False
1201,2017-08-17,2,True
1201,2018-08-17,4,True
1201,2019-08-17,2,False
1201,2020-08-16,2,True
1203,2017-06-09,1,True
1203,2018-06-09,2,True
1204,2018-08-07,1,True
1204,2019-08-07,5,False
1204,2020-08-06,2,True
1204,2021-08-06,3,True
1205,2016-08-18,4,True
1205,2017-08-18,3,True
1206,2016-10-17,2,True
1206,2017-10-17,1,True
1207,2020-09-14,3,False
1207,2021-09-14,1,True
1207,2022-09-14,3,False
1208,2022-10-10,3,False
1209,2021-04-18,4,True
1209,2022-04-18,5,False
1210,2024-05-04,4,False
1211,2022-11-30,5,True
1211,2023-11-30,4,False
1211,2024-11-29,3,False
1212,2019-09-18,3,True
1212,2020-09-17,1,False
1212,2021-09-17,4,True
1213,2022-03-19,5,True
1213,2023-03-19,4,False
1213,2024-03-18,1,False
1213,2025-03-18,2,True
1214,2024-11-02,2,False
1215,2019-04-24,5,True
1215,2020-04-23,3,True
1215,2021-04-23,5,True
1216,2020-02-04,2,False
1217,2024-06-06,5,True
1217,2025-06-06,2,True
1218,2023-07-18,1,True
1218,2024-07-17,2,True
1218,2025-07-17,5,False
1219,2018-11-10,3,False
1219,2019-11-10,1,True
1219,2020-11-09,2,False
1219,2021-11-09,1,False
1220,2017-06-12,4,False
1220,2018-06-12,1,False
1220,2019-06-12,4,True
1220,2020-06-11,3,False
1221,2021-11-29,4,True
1221,2022-11-29,3,False
1221,2023-11-29,2,True
1221,2024-11-28,5,False
1222,2016-08-23,1,True
1224,2020-06-16,3,True
1224,2021-06-16,4,False
1225,2016-08-10,2,True
1225,2017-08-10,3,False
1226,2024-01-01,2,False
1226,2024-12-31,3,True
1227,2020-08-08,2,False
1227,2021-08-08,5,False
1227,2022-08-08,5,False
1227,2023-08-08,1,True
1228,2020-12-09,3,False
1228,2021-12-09,4,False
1228,2022-12-09,4,False
1229,2018-01-12,1,False
1229,2019-01-12,1,False
1230,2022-07-01,1,True
1230,2023-07-01,2,True
1231,2020-01-10,2,False
1233,2023-09-15,4,True
1233,2024-09-14,2,False
1234,2017-05-14,4,True
1234,2018-05-14,2,True
1234,2019-05-14,2,False
1234,2020-05-13,5,False
1235,2021-03-27,5,True
1235,2022-03-27,5,True
1235,2023-03-27,4,False
1236,2022-11-20,1,True
1237,2024-06-07,5,True
1238,2021-12-28,5,False
1238,2022-12-28,4,True
1238,2023-12-28,4,True
1239,2019-03-06,4,False
1239,2020-03-05,3,False
1240,2022-05-03,4,False
1240,2023-05-03,5,False
1241,2021-05-12,1,False
1241,2022-05-12,4,True
1241,2023-05-12,5,True
1242,2024-04-17,4,True
1242,2025-04-17,4,False
1243,2020-11-15,5,True
1243,2021-11-15,1,False
1243,2022-11-15,3,False
1245,2021-08-05,4,False
1245,2022-08-05,5,False
1245,2023-08-05,3,False
1246,2019-06-02,2,False
1246,2020-06-01,5,True
1247,2019-04-18,2,True
1247,2020-04-17,3,False
1247,2021-04-17,4,False
1248,2023-06-18,5,True
1249,2020-12-15,5,False
1249,2021-12-15,4,False
1249,2022-12-15,1,True
1249,2023-12-15,4,False
1250,2022-07-10,3,False
1250,2023-07-10,1,False
1251,2017-12-02,5,True
1251,2018-12-02,5,True
1251,2019-12-02,4,True
1252,2021-01-10,1,True
1252,2022-01-10,2,True
1252,2023-01-10,5,False
1253,2023-06-05,4,True
1253,2024-06-04,3,True
1253,2025-06-04,3,True
1255,2022-07-12,5,False
1255,2023-07-12,5,False
1255,2024-07-11,2,True
1256,2023-06-20,1,False
1256,2024-06-19,4,True
1257,2020-10-10,5,False
1257,2021-10-10,1,True
1258,2021-10-12,2,False
1259,2019-05-11,4,False
1259,2020-05-10,4,False
1259,2021-05-10,1,False
1260,2017-01-24,2,False
1261,2025-02-22,3,False
1262,2021-08-03,4,False
1262,2022-08-03,5,True
1262,2023-08-03,1,False
1263,2016-11-19,2,True
1264,2017-09-27,3,True
1265,2024-10-30,5,False
1266,2017-02-06,3,False
1266,2018-02-06,5,True
1266,2019-02-06,5,True
1267,2016-08-25,3,True
1268,2024-05-12,5,True
1268,2025-05-12,2,True
1269,2021-11-16,2,False
1269,2022-11-16,4,True
1269,2023-11-16,1,True
1270,2025-03-29,3,True
1271,2018-01-22,2,False
1272,2021-10-26,2,True
1272,2022-10-26,1,True
1272,2023-10-26,1,True
1272,2024-10-25,3,False
1273,2021-06-25,1,True
1273,2022-06-25,3,True
1273,2023-06-25,4,True
1273,2024-06-24,5,False
1274,2022-11-02,2,False
1275,2018-01-17,1,False
1275,2019-01-17,3,True
1275,2020-01-17,5,True
1276,2016-10-27,5,False
1276,2017-10-27,5,False
1277,2024-08-27,5,False
1278,2019-06-07,1,False
1278,2020-06-06,1,True
1278,2021-06-06,3,True
1278,2022-06-06,5,True
1279,2018-02-07,5,False
1279,2019-02-07,1,False
1280,2017-07-05,5,False
1281,2024-09-07,2,True
1282,2023-04-18,2,True
1282,2024-04-17,2,False
1283,2022-12-27,2,True
1283,2023-12-27,1,False
1283,2024-12-26,1,True
1284,2023-05-19,4,True
1284,2024-05-18,4,False
1286,2023-08-06,4,True
1286,2024-08-05,4,False
1286,2025-08-05,5,True
1288,2019-03-07,1,True
1288,2020-03-06,2,False
1288,2021-03-06,2,True
1288,2022-03-06,2,True
1289,2023-04-14,5,False
1289,2024-04-13,1,False
1289,2025-04-13,3,False
1291,2017-09-20,1,True
1291,2018-09-20,5,False
1292,2023-05-03,1,True
1293,2024-10-11,2,True
1295,2018-06-10,1,True
1295,2019-06-10,3,False
1296,2022-08-24,5,True
1296,2023-08-24,1,False
1296,2024-08-23,2,True
1297,2021-10-12,3,False
1298,2018-04-04,5,True
1298,2019-04-04,1,False
1298,2020-04-03,1,False
1298,2021-04-03,5,True
1299,2022-05-07,3,True
1299,2023-05-07,3,True
1299,2024-05-06,1,True
1300,2021-10-21,1,True
1300,2022-10-21,4,True
1301,2020-10-28,4,False
1302,2019-08-14,5,True
1303,2024-03-13,3,False
1303,2025-03-13,1,True
1304,2021-03-11,1,False
1304,2022-03-11,1,True
1304,2023-03-11,3,False
1304,2024-03-10,5,False
1305,2023-09-25,3,False
1305,2024-09-24,1,False
1306,2021-06-06,5,False
1307,2021-06-20,4,True
1308,2019-10-19,3,False
1308,2020-10-18,4,False
1308,2021-10-18,5,True
1308,2022-10-18,5,False
1309,2018-04-25,4,False
1310,2019-09-27,5,False
1310,2020-09-26,1,False
1311,2022-08-21,5,True
1311,2023-08-21,3,False
1312,2024-12-31,4,False
1313,2020-11-08,3,True
1313,2021-11-08,5,False
1315,2019-08-14,4,True
1315,2020-08-13,5,False
1315,2021-08-13,2,True
1315,2022-08-13,1,False
1316,2024-09-15,4,True
1318,2019-03-08,4,False
1319,2022-07-15,5,False
1319,2023-07-15,5,True
1319,2024-07-14,2,False
1319,2025-07-14,2,False
1320,2022-05-19,1,True
1320,2023-05-19,4,False
1320,2024-05-18,2,False
1320,2025-05-18,4,True
1321,2024-01-03,3,True
1321,2025-01-02,3,False
1322,2019-06-27,4,True
1322,2020-06-26,1,False
1322,2021-06-26,3,False
1322,2022-06-26,2,False
1323,2018-11-30,3,True
1323,2019-11-30,2,True
1323,2020-11-29,3,False
1323,2021-11-29,2,True
1324,2018-07-01,2,False
1326,2024-11-09,2,True
1327,2025-07-17,2,False
1328,2024-05-16,1,True
1328,2025-05-16,5,False
1329,2019-07-30,5,False
1329,2020-07-29,1,False
1329,2021-07-29,2,True
1330,2018-12-22,1,False
1330,2019-12-22,2,True
1330,2020-12-21,3,True
1331,2025-02-28,2,True
1332,2023-08-23,1,False
1332,2024-08-22,3,False
1333,2017-12-01,3,True
1334,2025-05-09,2,True
1335,2019-05-26,2,True
1335,2020-05-25,1,True
1336,2017-02-14,5,False
1336,2018-02-14,3,True
1337,2016-11-23,3,True
1338,2019-06-26,1,False
1338,2020-06-25,5,True
1338,2021-06-25,3,True
1339,2025-07-26,4,True
1340,2019-05-10,1,True
1340,2020-05-09,1,True
1340,2021-05-09,4,True
1341,2023-04-16,1,True
1341,2024-04-15,4,True
1342,2020-02-17,1,True
1343,2017-01-17,2,False
1343,2018-01-17,2,False
1343,2019-01-17,3,False
1343,2020-01-17,5,False
1344,2019-09-30,3,False
1344,2020-09-29,5,False
1347,2016-10-28,2,False
1347,2017-10-28,2,False
1347,2018-10-28,5,True
1349,2018-04-03,2,False
1349,2019-04-03,3,False
1349,2020-04-02,2,True
1349,2021-04-02,3,True
1350,2019-04-28,1,True
1350,2020-04-27,4,True
1350,2021-04-27,5,True
1352,2025-07-05,2,False
1353,2017-07-09,3,True
1353,2018-07-09,5,True
1353,2019-07-09,5,False
1354,2023-03-21,1,False
1354,2024-03-20,4,False
1355,2023-01-06,4,False
1355,2024-01-06,4,True
1355,2025-01-05,5,True
1356,2019-03-02,3,False
1356,2020-03-01,5,False
1356,2021-03-01,1,True
1356,2022-03-01,1,False
1357,2016-08-17,2,True
1357,2017-08-17,2,False
1357,2018-08-17,5,False
1358,2018-12-17,1,False
1358,2019-12-17,2,False
1359,2019-04-21,1,True
1359,2020-04-20,4,False
1360,2022-08-24,3,False
1361,2023-08-14,1,True
1361,2024-08-13,1,False
1362,2023-12-12,3,False
1363,2018-11-11,2,False
1363,2019-11-11,3,False
1363,2020-11-10,4,False
1365,2018-05-27,2,True
1365,2019-05-27,5,False
1367,2016-12-31,3,True
1368,2023-03-28,2,False
1368,2024-03-27,5,False
1369,2020-12-23,5,False
1369,2021-12-23,5,False
1370,2018-05-05,1,True
1371,2021-06-02,2,False
1372,2016-12-07,3,False
1372,2017-12-07,5,False
1373,2024-10-29,5,False
1375,2018-01-04,5,True
1377,2022-02-26,1,True
1377,2023-02-26,1,False
1377,2024-02-26,5,True
1377,2025-02-25,4,False
1378,2025-05-09,4,False
1379,2022-10-30,5,True
1379,2023-10-30,4,False
1380,2020-02-08,2,True
1381,2020-03-10,2,True
1382,2019-12-18,2,False
1382,2020-12-17,3,True
1383,2024-09-13,1,False
1384,2019-01-06,2,True
1384,2020-01-06,3,True
1384,2021-01-05,4,False
1384,2022-01-05,3,False
1385,2017-03-07,4,False
1385,2018-03-07,1,False
1385,2019-03-07,1,True
1385,2020-03-06,4,False
1386,2016-11-10,3,False
1386,2017-11-10,1,True
1386,2018-11-10,4,False
1386,2019-11-10,2,True
1388,2022-06-15,2,True
1389,2017-04-17,5,True
1390,2018-08-24,5,True
1390,2019-08-24,4,False
1390,2020-08-23,4,True
1390,2021-08-23,4,False
1391,2016-12-14,5,True
1391,2017-12-14,2,True
1392,2017-09-29,3,False
1392,2018-09-29,5,True
1392,2019-09-29,1,False
1393,2019-04-13,4,True
1393,2020-04-12,3,False
1393,2021-04-12,2,True
1393,2022-04-12,2,True
1394,2017-09-18,3,True
1394,2018-09-18,3,False
1394,2019-09-18,5,True
1395,2025-05-02,5,False
1396,2022-06-03,3,True
1396,2023-06-03,2,False
1396,2024-06-02,2,True
1396,2025-06-02,1,False
1398,2016-11-19,5,True
1398,2017-11-19,4,True
1398,2018-11-19,3,True
1398,2019-11-19,4,False
1399,2024-09-08,1,False
1401,2024-03-31,3,False
1401,2025-03-31,5,False
1402,2021-08-22,1,True
1402,2022-08-22,4,True
1403,2020-07-04,2,False
1404,2018-05-19,4,False
1404,2019-05-19,5,False
1405,2025-03-21,4,False
1406,2020-04-22,4,False
1406,2021-04-22,4,False
1406,2022-04-22,3,True
1406,2023-04-22,3,False
1407,2022-07-07,2,False
1408,2022-02-15,4,False
1409,2019-01-18,5,False
1410,2023-12-04,5,True
1410,2024-12-03,5,False
1411,2019-06-29,4,False
1411,2020-06-28,2,True
1412,2023-09-14,5,True
1412,2024-09-13,4,False
1415,2024-07-03,1,True
1416,2023-01-19,1,True
1417,2021-08-05,3,False
1418,2019-08-12,3,False
1419,2020-07-30,2,False
1419,2021-07-30,3,False
1420,2023-09-19,1,False
1420,2024-09-18,5,True
1421,2025-05-11,1,False
1422,2020-07-28,4,False
1423,2024-02-16,5,True
1423,2025-02-15,3,True
1424,2023-09-08,4,True
1424,2024-09-07,5,True
1425,2019-08-28,4,False
1425,2020-08-27,4,True
1425,2021-08-27,4,False
1425,2022-08-27,2,True
1427,2020-06-20,1,True
1428,2016-08-05,4,True
1428,2017-08-05,4,False
1429,2017-07-07,2,True
1429,2018-07-07,3,False
1430,2018-08-23,2,False
1430,2019-08-23,3,False
1430,2020-08-22,1,False
1430,2021-08-22,3,False
1431,2023-08-24,2,False
1431,2024-08-23,4,True
1432,2017-06-16,1,False
1433,2023-08-09,5,True
1433,2024-08-08,4,False
1434,2017-04-30,2,False
1434,2018-04-30,1,False
1436,2025-02-25,5,False
1437,2023-01-18,1,False
1438,2021-02-25,2,False
1438,2022-02-25,5,False
1438,2023-02-25,4,False
1438,2024-02-25,2,True
1439,2018-06-30,3,False
1439,2019-06-30,4,True
1439,2020-06-29,2,False
1439,2021-06-29,2,True
1441,2023-12-22,4,False
1441,2024-12-21,3,False
1442,2020-09-26,3,False
1442,2021-09-26,4,False
1442,2022-09-26,5,False
1443,2024-07-15,4,True
1443,2025-07-15,3,False
1444,2024-06-17,3,False
1444,2025-06-17,3,False
1445,2019-06-22,2,False
1446,2020-09-30,3,True
1447,2021-09-18,4,True
1447,2022-09-18,5,True
1447,2023-09-18,5,False
1447,2024-09-17,5,False
1448,2020-03-18,2,False
1448,2021-03-18,3,True
1448,2022-03-18,2,False
1450,2024-12-14,5,True
1451,2023-06-30,5,True
1451,2024-06-29,3,True
1451,2025-06-29,5,True
1452,2017-09-16,5,False
1452,2018-09-16,4,True
1453,2024-06-23,5,True
1453,2025-06-23,2,False
1454,2019-05-31,3,True
1454,2020-05-30,3,True
1454,2021-05-30,4,True
1454,2022-05-30,4,True
1455,2024-09-30,3,True
1457,2019-10-08,4,True
1458,2022-09-23,3,True
1458,2023-09-23,3,True
1459,2017-09-15,2,False
1460,2020-01-12,5,True
1460,2021-01-11,5,False
1460,2022-01-11,5,False
1461,2017-12-07,2,False
1461,2018-12-07,4,False
1462,2018-04-06,4,False
1462,2019-04-06,4,False
1462,2020-04-05,1,True
1463,2023-08-30,2,False
1463,2024-08-29,2,False
1464,2019-03-21,1,False
1464,2020-03-20,5,True
1464,2021-03-20,1,False
1467,2021-01-19,1,True
1468,2020-05-19,4,True
1468,2021-05-19,4,True
1468,2022-05-19,5,False
1468,2023-05-19,1,False
1469,2016-08-31,5,False
1469,2017-08-31,5,False
1469,2018-08-31,4,False
1470,2020-08-24,5,True
1470,2021-08-24,2,True
1471,2022-06-09,1,False
1471,2023-06-09,3,True
1471,2024-06-08,3,False
1471,2025-06-08,3,False
1472,2023-09-12,5,True
1472,2024-09-11,3,True
1473,2019-02-18,2,False
1473,2020-02-18,1,True
1473,2021-02-17,4,True
1474,2018-09-10,5,False
1474,2019-09-10,3,False
1474,2020-09-09,4,True
1474,2021-09-09,4,True
1475,2022-11-17,2,True
1476,2022-10-22,4,True
1476,2023-10-22,2,True
1478,2024-04-17,4,False
1478,2025-04-17,3,False
1479,2019-07-22,1,True
1479,2020-07-21,2,False
1479,2021-07-21,4,False
1480,2018-03-05,3,True
1481,2021-11-19,5,True
1481,2022-11-19,1,False
1481,2023-11-19,3,True
1481,2024-11-18,1,False
1482,2022-11-10,1,False
1482,2023-11-10,1,False
1482,2024-11-09,5,True
1483,2021-02-12,4,False
1483,2022-02-12,5,True
1483,2023-02-12,1,True
1484,2021-06-02,5,False
1484,2022-06-02,4,True
1484,2023-06-02,4,False
1485,2021-03-11,1,False
1485,2022-03-11,3,True
1485,2023-03-11,4,True
1486,2019-07-04,5,True
1487,2021-03-18,1,False
1487,2022-03-18,5,True
1488,2021-02-21,3,True
1488,2022-02-21,1,False
1488,2023-02-21,4,False
1488,2024-02-21,5,False
1490,2024-01-16,1,False
1490,2025-01-15,5,True
1492,2017-09-28,2,True
1492,2018-09-28,4,False
1493,2016-08-09,1,False
1493,2017-08-09,2,False
1493,2018-08-09,5,True
1493,2019-08-09,1,False
1494,2024-11-25,2,True
1495,2022-01-02,5,False
1495,2023-01-02,4,True
1496,2018-07-20,1,True
1496,2019-07-20,2,False
1497,2022-12-24,3,False
1497,2023-12-24,1,True
1497,2024-12-23,1,False
1498,2024-10-30,3,False
1499,2025-03-14,2,False
1500,2023-08-18,2,True
1500,2024-08-17,1,True
1501,2020-04-20,2,True
1501,2021-04-20,5,False
1501,2022-04-20,1,True
1503,2019-05-19,2,True
1503,2020-05-18,5,True
1506,2020-09-13,1,False
1506,2021-09-13,5,True
1507,2024-04-03,5,True
1509,2019-01-26,3,False
1509,2020-01-26,4,True
1509,2021-01-25,5,False
1510,2024-01-17,4,False
1510,2025-01-16,2,True
1511,2017-04-23,3,False
1511,2018-04-23,2,True
1511,2019-04-23,3,True
1512,2019-03-03,4,True
1512,2020-03-02,2,True
1513,2018-04-02,3,True
1513,2019-04-02,5,False
1513,2020-04-01,1,False
1513,2021-04-01,2,False
1514,2019-11-22,4,False
1514,2020-11-21,5,True
1514,2021-11-21,3,False
1516,2022-09-03,1,True
1516,2023-09-03,5,False
1517,2023-07-16,3,False
1517,2024-07-15,5,False
1517,2025-07-15,4,True
1518,2025-01-30,1,False
1519,2022-10-20,5,True
1519,2023-10-20,3,True
1519,2024-10-19,5,True
1520,2022-07-22,3,False
1520,2023-07-22,3,True
1520,2024-07-21,2,False
1521,2023-03-20,4,False
1522,2018-11-11,3,False
1522,2019-11-11,5,True
1522,2020-11-10,3,False
1523,2025-04-02,1,True
1524,2023-08-31,4,False
1524,2024-08-30,3,False
1525,2018-04-05,4,False
1525,2019-04-05,4,False
1525,2020-04-04,3,True
1525,2021-04-04,3,False
1526,2025-04-29,2,True
1528,2019-03-08,3,True
1528,2020-03-07,4,False
1529,2017-01-28,1,False
1530,2021-02-28,3,False
1531,2018-02-04,5,False
1531,2019-02-04,5,False
1531,2020-02-04,5,False
1532,2020-07-12,3,True
1532,2021-07-12,4,False
1532,2022-07-12,2,True
1532,2023-07-12,5,False
1533,2018-10-30,4,True
1533,2019-10-30,2,False
1533,2020-10-29,3,True
1533,2021-10-29,3,True
1534,2020-04-05,4,False
1534,2021-04-05,4,False
1536,2018-07-08,3,True
1536,2019-07-08,2,True
1536,2020-07-07,4,True
1536,2021-07-07,4,False
1537,2020-07-27,2,True
1537,2021-07-27,3,False
1537,2022-07-27,1,True
1538,2020-11-29,1,False
1538,2021-11-29,1,True
1538,2022-11-29,3,False
1539,2023-09-29,3,True
1539,2024-09-28,3,False
1541,2017-11-06,3,False
1541,2018-11-06,2,True
1541,2019-11-06,4,True
1542,2022-12-25,3,False
1542,2023-12-25,4,False
1543,2023-11-21,5,False
1544,2018-06-01,3,True
1545,2020-11-06,5,False
1546,2024-07-23,3,True
1547,2022-11-19,4,True
1548,2020-10-27,3,False
1548,2021-10-27,5,False
1548,2022-10-27,2,True
1549,2019-08-07,5,True
1549,2020-08-06,2,False
1549,2021-08-06,5,False
1549,2022-08-06,1,True
1550,2023-10-10,4,True
1551,2019-09-07,1,True
1551,2020-09-06,1,False
1551,2021-09-06,3,True
1552,2023-04-27,1,True
1553,2016-10-13,2,True
1553,2017-10-13,1,True
1553,2018-10-13,4,False
1554,2016-08-21,1,True
1555,2024-02-08,2,False
1555,2025-02-07,2,False
1556,2021-07-11,2,True
1558,2018-10-15,5,True
1558,2019-10-15,1,True
1558,2020-10-14,5,False
1558,2021-10-14,3,False
1559,2018-05-02,4,False
1560,2022-06-04,4,True
1560,2023-06-04,3,True
1560,2024-06-03,1,True
1560,2025-06-03,3,True
1561,2021-12-12,3,True
1561,2022-12-12,4,False
1562,2024-07-23,4,False
1562,2025-07-23,2,False
1563,2024-05-04,3,True
1563,2025-05-04,3,False
1564,2017-09-24,2,False
1564,2018-09-24,5,False
1565,2024-10-12,2,False
1566,2018-12-10,5,True
1566,2019-12-10,5,False
1566,2020-12-09,4,False
1567,2017-03-02,5,True
1567,2018-03-02,3,False
1567,2019-03-02,5,False
1568,2018-05-06,3,False
1569,2020-03-04,5,True
1569,2021-03-04,5,False
1569,2022-03-04,2,True
1569,2023-03-04,3,False
1570,2020-12-10,4,False
1570,2021-12-10,2,True
1570,2022-12-10,5,False
1570,2023-12-10,1,True
1571,2016-09-26,5,True
1571,2017-09-26,5,False
1571,2018-09-26,3,False
1571,2019-09-26,4,False
1572,2017-08-05,1,True
1573,2018-04-04,5,True
1573,2019-04-04,2,True
1574,2021-12-24,4,False
1574,2022-12-24,2,True
1574,2023-12-24,1,True
1575,2021-07-16,2,True
1575,2022-07-16,4,False
1575,2023-07-16,1,False
1575,2024-07-15,1,True
1576,2016-12-21,4,False
1576,2017-12-21,5,False
1576,2018-12-21,4,True
1576,2019-12-21,1,False
1577,2025-01-07,3,False
1578,2025-04-15,4,False
1579,2025-03-24,4,False
1580,2023-06-26,1,False
1581,2023-01-31,1,True
1581,2024-01-31,4,False
1581,2025-01-30,4,False
1582,2017-08-06,5,False
1582,2018-08-06,2,False
1582,2019-08-06,2,True
1583,2021-10-10,1,False
1583,2022-10-10,4,True
1583,2023-10-10,3,False
1583,2024-10-09,3,True
1585,2023-04-16,2,True
1585,2024-04-15,1,False
1585,2025-04-15,2,True
1586,2022-05-09,4,False
1586,2023-05-09,4,True
1586,2024-05-08,3,True
1586,2025-05-08,1,True
1587,2017-11-22,1,True
1587,2018-11-22,5,False
1587,2019-11-22,1,False
1588,2021-09-10,3,True
1588,2022-09-10,2,True
1588,2023-09-10,3,False
1588,2024-09-09,1,True
1589,2023-08-05,2,True
1589,2024-08-04,2,False
1589,2025-08-04,4,False
1591,2020-10-19,4,True
1591,2021-10-19,3,True
1592,2020-02-22,2,True
1592,2021-02-21,1,False
1593,2016-09-13,5,True
1594,2016-09-30,1,True
1594,2017-09-30,3,True
1594,2018-09-30,2,True
1594,2019-09-30,5,False
1595,2018-06-10,4,False
1595,2019-06-10,5,False
1595,2020-06-09,3,True
1596,2023-08-13,2,False
1596,2024-08-12,1,True
1597,2020-09-19,5,False
1597,2021-09-19,1,True
1597,2022-09-19,3,True
1598,2019-10-26,5,True
1598,2020-10-25,1,False
1598,2021-10-25,1,False
1599,2025-04-05,3,True
1601,2025-06-23,4,True
1602,2020-07-30,5,True
1603,2022-05-19,1,False
1603,2023-05-19,5,False
1604,2018-04-25,3,True
1604,2019-04-25,4,True
1604,2020-04-24,3,False
1606,2021-01-30,1,False
1606,2022-01-30,2,True
1607,2023-08-19,4,False
1607,2024-08-18,2,True
1608,2018-03-06,4,False
1608,2019-03-06,4,False
1609,2024-05-18,1,True
1609,2025-05-18,2,True
1610,2025-03-19,1,False
1611,2018-04-16,3,True
1611,2019-04-16,4,True
1611,2020-04-15,3,False
1612,2019-06-01,3,False
1612,2020-05-31,2,False
1612,2021-05-31,4,True
1613,2022-07-02,2,False
1614,2017-08-28,1,True
1614,2018-08-28,4,False
1614,2019-08-28,1,True
1614,2020-08-27,1,False
1615,2023-04-26,5,False
1615,2024-04-25,1,False
1615,2025-04-25,5,True
1616,2018-12-24,4,True
1616,2019-12-24,1,True
1616,2020-12-23,1,True
1618,2022-06-29,5,True
1618,2023-06-29,2,True
1618,2024-06-28,3,True
1618,2025-06-28,5,True
1619,2017-02-23,1,False
1619,2018-02-23,3,False
1620,2018-04-25,1,False
1620,2019-04-25,3,False
1620,2020-04-24,1,False
1621,2017-08-24,2,True
1621,2018-08-24,1,True
1621,2019-08-24,1,True
1622,2017-10-08,2,False
1622,2018-10-08,3,False
1622,2019-10-08,5,False
1623,2017-06-12,1,True
1623,2018-06-12,2,True
1623,2019-06-12,3,True
1625,2022-05-21,3,True
1625,2023-05-21,3,True
1625,2024-05-20,1,True
1626,2016-09-21,3,False
1626,2017-09-21,3,True
1627,2024-08-07,4,True
1628,2024-08-20,1,False
1629,2023-09-20,3,False
1629,2024-09-19,2,False
1631,2024-03-15,5,False
1632,2020-05-01,4,False
1633,2023-05-07,4,False
1633,2024-05-06,1,True
1634,2021-07-07,4,True
1635,2020-11-16,4,True
1635,2021-11-16,1,True
1635,2022-11-16,3,True
1636,2024-03-03,2,False
1636,2025-03-03,1,False
1637,2024-09-27,4,True
1638,2025-01-03,4,False
1639,2018-12-10,1,False
1639,2019-12-10,5,True
1639,2020-12-09,4,True
1640,2023-05-08,1,True
1640,2024-05-07,1,False
1641,2021-10-29,5,True
1641,2022-10-29,4,True
1641,2023-10-29,2,True
1642,2018-06-27,5,True
1642,2019-06-27,4,False
1642,2020-06-26,4,True
1642,2021-06-26,5,False
1643,2020-03-02,1,False
1643,2021-03-02,3,False
1643,2022-03-02,3,True
1645,2023-09-14,3,False
1645,2024-09-13,1,False
1646,2020-07-27,3,True
1646,2021-07-27,5,False
1646,2022-07-27,4,True
1646,2023-07-27,1,False
1647,2025-01-08,4,True
1648,2019-11-25,4,True
1648,2020-11-24,5,True
1649,2019-10-26,1,True
1649,2020-10-25,4,True
1649,2021-10-25,1,False
1649,2022-10-25,5,True
1650,2020-09-15,1,True
1651,2021-06-19,1,True
1651,2022-06-19,5,False
1651,2023-06-19,5,True
1651,2024-06-18,5,True
1652,2020-07-20,1,True
1652,2021-07-20,2,True
1652,2022-07-20,4,False
1652,2023-07-20,2,True
1653,2023-07-27,5,False
1653,2024-07-26,4,False
1653,2025-07-26,4,True
1654,2019-11-02,3,False
1655,2024-05-09,4,True
1655,2025-05-09,1,True
1656,2022-03-02,4,False
1656,2023-03-02,3,False
1656,2024-03-01,1,False
1657,2022-11-08,2,False
1657,2023-11-08,5,False
1657,2024-11-07,4,True
1658,2022-04-05,2,True
1658,2023-04-05,3,True
1659,2021-12-31,3,False
1659,2022-12-31,2,False
1660,2020-10-08,5,True
1660,2021-10-08,3,True
1660,2022-10-08,1,False
1661,2021-08-29,1,False
1661,2022-08-29,4,False
1661,2023-08-29,5,False
1662,2017-07-10,2,False
1662,2018-07-10,5,True
1662,2019-07-10,5,True
1662,2020-07-09,1,False
1663,2019-12-21,3,False
1663,2020-12-20,3,False
1663,2021-12-20,4,True
1663,2022-12-20,3,False
1664,2023-04-09,2,True
1664,2024-04-08,3,False
1664,2025-04-08,5,False
1665,2023-05-13,2,False
1667,2024-01-19,1,True
1668,2017-12-15,4,False
1669,2022-09-05,5,True
1669,2023-09-05,2,False
1669,2024-09-04,4,True
1670,2024-02-10,5,False
1671,2023-12-10,2,False
1671,2024-12-09,2,True
1672,2019-07-29,1,True
1672,2020-07-28,5,False
1673,2016-10-24,1,False
